id,location,lat,lon,date,text,named_entities
DEFE-31-174_143,,,,,"1 7
I .
v
7
. .. . . - ~ I - o å¢å¢å¢å¢å¢å¢å¢
1‰ÛÏ‰Ûù. L‰ÛÏ: L‰ÛÏ
IL‰ÛÏ... {UNIV . . .L‰ÛÏ. . . . .
‰ÛùHuh U.‰ÛÏ ‰Û÷ t‰Ûù
.> .. ‰Û÷ . . _ . .
7 k","[(u'NUMBER', u'1 7'), (u'NUMBER', u'7'), (u'MONEY', u""o cents cents cents cents cents cents cents 1 ``''""), (u'STATE_OR_PROVINCE', u'IL'), (u'NUMBER', u'7')]"
DEFE-31-174_157,,,,,".11. A?!åÈ _ UH
o o o .40 o o o o o o 0%. o o o o o o 020 a.
all 1:1. .Jn
9w: .31!
.
d•Ââ _
i .. ..... .. ... ..... .. Y . . . .
. 4 a. . ‰Û÷","[(u'NUMBER', u'.11'), (u'NUMBER', u'.40'), (u'PERCENT', u'0 %'), (u'NUMBER', u'020'), (u'NUMBER', u'1:1'), (u'NUMBER', u'.31'), (u'NUMBER', u'_'), (u'NUMBER', u'4')]"
DEFE-31-174_42,,,,'55,"!
n
,-
3!.-
O O O O 0' Cf}.
1::
 
 
A. 9'1
1H ' ii, i' ‰Û÷I l‰Û÷ åÈ-i ~.
. .. i NI
2"". ‰Ûª C. .
I'll ""frll (11' ' l
H. .""H‰Û÷I‰Ûªnn II I
. "" u . H
C ‰Û÷, . .
,
7 , | ‰Û÷ I' .Hi.' I.
~‰Û÷ - '.x"".-. ""'l
. ;. 1-"" T: IåÈ; '.r. ,
L- ~ 1- ~ Il' l ? ' in I 3
"" \ u n u- .. r ,.
.
,, ..;
t . -|
| M :ii I
1.,
,'. ‰Û÷l
I. 121! \‰Û÷ . 1 .'(|
 
 
I *. '| '55 ' III
' |
""‰Û÷ wÌ©Ì© .'.g;åÇl‰Û÷;l' 1m!
r 1
i L ‰Û÷ ‰Û÷w n I .
. ' l
X' I'
."".‰Û÷ ‰Û÷ {5' -
 
.
cocci-e-ooooooo'ogg
ti: N I"" h
[
|
|
|
 
,N ~
~ 3""""
\Z‰Û÷Lulu
 
 
 
 
!
n
,","[(u'DATE', u'3'), (u'NUMBER', u'0'), (u'NUMBER', u'1'), (u'NUMBER', u'9'), (u'NUMBER', u'1'), (u'NUMBER', u'2'), (u'NUMBER', u'11'), (u'NUMBER', u'II'), (u'NUMBER', u'7'), (u'NUMBER', u'|'), (u'NUMBER', u'~'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'~'), (u'NUMBER', u'3'), (u'NUMBER', u'\\'), (u'NUMBER', u'| |'), (u'NUMBER', u'1'), (u'NUMBER', u'121'), (u'NUMBER', u'1'), (u'NUMBER', u'|'), (u'DATE', u""'55""), (u'NUMBER', u'1'), (u'NUMBER', u'5'), (u'NUMBER', u'| |'), (u'NUMBER', u'~'), (u'NUMBER', u'3')]"
DEFE-31-174_56,,,,,"4b)åÈ 3'
 
.‰Û÷
. . -
r
~I""""v‰Ûùt""r I ' 1'.‰Û÷/ I I ""1' > 11M
. ..
.I .II
måÈ: III 2:; O
. :II' : I'll ' ' I 1|. I .
. , .> C
i‰Û÷ i. . . E 'L
.. .... C
I- ., III . ‰Û÷I:‰Û÷l I: :H i‰Û÷: 2‰Ûù VI
:""'I . f 4'.‰ÛÏ ,' m ‰Û÷.'. 51"""" I"" ' . :_J '.H I
‰ÛÏ\ '|l‰ÛÏll‰Û÷ I,I.:I , Il' wIIl'II I.:;lI:I-. .
. . I ""I ‰Û÷ ""h' I
I : :‰Û÷I
- .
II' II‰ÛªI‰Û÷åÈ.II::. .
I . I""! ""I- |‰Û÷.‰Ûª| :
w. |.I‰Û÷:l. :' ""-Il. I""l‰Û÷2?.‰Û÷ I~I Il.!|
:II. ‰âÂ""i|""'l""'l""e ,1. NI .
l' i "" l
.. v I‰ÛªI'IL.‰Ûª I I
I ,. - 'il']: J‰ÛÏ .
5I.. .‰Û÷ii3-~ IIIII-WIMI'l-i
' I I ‰ÛÓ
I 1- | 2|. ,'..'|"":l 1,. (V I' ' ""'Il -' J .
>' I 1 i - ‰Û÷3'"")
E l
l' . '.'| l ' 4 .""
I‰Ûù .'I. - ‰Ûù-I I~IåÈ.. I'\|., I . .
' lX I
I 'l
I z - .. .~~-|:.. I
I I J l .
i. 3'. .
.;. r. . . O
_ - . . . - - _
 
 
 
 
 
 
 
 
 
 
6å¡
 
 
 
 
4b","[(u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'III 2'), (u'NUMBER', u'II'), (u'NUMBER', u'1 |'), (u'NUMBER', u'2'), (u'STATE_OR_PROVINCE', u'VI'), (u'NUMBER', u'4'), (u'NUMBER', u'51'), (u'NUMBER', u'_'), (u'NUMBER', u'I'), (u'NUMBER', u'|'), (u'NUMBER', u'II'), (u'NUMBER', u""`''""), (u'NUMBER', u'II'), (u'NUMBER', u'|'), (u'NUMBER', u'2'), (u'NUMBER', u'II'), (u'NUMBER', u',1'), (u'STATE_OR_PROVINCE', u'IL'), (u'NUMBER', u'1'), (u'NUMBER', u'2 |'), (u'NUMBER', u'1'), (u'NUMBER', u'I'), (u'NUMBER', u'1'), (u'NUMBER', u'3'), (u'NUMBER', u'4'), (u'NUMBER', u'\\ |'), (u'NUMBER', u'I'), (u'NUMBER', u'3'), (u'NUMBER', u'6 \xb0')]"
DEFE-31-174_4,,,,,Too short,[]
DEFE-31-174_180,,,,,".r.‰Û÷. ‰ÛÏWI J1
. C O C C O-.. C O C O O C .11. C O O O O !
ya I: 1w
å´. -. ,{
Vlv‰ÛÓrv wt 'w'w'vwvw rwv
 
,7 wvw-wv-u‰ÛÓvv‰ÛÓu‰ÛÓv-rv ~- ‰ÛÓ- .~.. -..
 
U. . A‰ÛÏ.
O 0 yr 1, ‰ÛùF
y, 0 O O O Orw. O O O O O 0 Our.
I. . ‰Û÷r A ‰ÛÏr:
 
.r","[(u'STATE_OR_PROVINCE', u'WI'), (u'NUMBER', u'.11'), (u'NUMBER', u',7'), (u'DURATION', u'0 yr 1'), (u'NUMBER', u'0'), (u'NUMBER', u'0')]"
DEFE-31-174_194,,,,' 13,"# - \ . ‰Û÷I
3... ; 12‰Û÷ ‰Û÷ max.
I \å_\\ ‰Ûª
-. c - (.1
1‰Û÷ b
'13-'71.‰ÛÏ PJVE‰Û÷IJII L‰Û÷T•Ââ'•Ââ‰Û÷l'i•Ââtli'•Ââ? 21A ‰ÛùIO T510535!
. I J. Meteorological conditions during operations. 2)._(;Movilng{lozlg'g‰Û÷ds•Ââ gaze‰Ûù mat
. . . _.~ '- 4. . .J ..‰Û÷ .A p In} c
etc). .
l'x-A:.';) ‰Û÷AqT‰Û÷ C/W‰Ûª 31:11.7‰Ûù; m1 ()8'3'1 .lgl‰Û÷lm
\
 
 
 
 
 
tht‰Û÷; -' ""\ {~--~ ‰Ûª~ 1r- 3' y: curse‰ÛÓv ""-1 '7
‰Û÷‰Ûù K""; Nearobz objects. ‰Û÷(TÌ©lephone lines; high' voltage lines;reserv01r,,lake or
dam. swamp or marsh; river; high buildings. tall chimneys, steeples, spires; TV
\ or radio maSts; airfields; generating .plant; -factories, pits or other sites with
flood-lights or other night lighting). .' .
. - 't.‰Û÷ 1,.L Li: .I 5-13! i 1‰Ûª: r' :jr-ri . ‰Û÷._‰Û÷ ' -; ~ ‰Û÷-' . 4‰Û÷?'+.""‰Û÷.IJS ;å£""_$: .J
. viva: '* .1110; ‰Û÷
L. To whom re•ÂÅt-ted. (Police, military organisations, the press etc).
"" l
MOD Sea (/46) la
\ ‰Û÷ .‰Û÷_""; EuåÈ? 2 ‰Û÷: 1o ""‰Û÷1'. ""out: ,‰Û÷7' 'yvr'•Ââ‰Û÷) . _-‰Û÷-_‰Û÷_.‰Û÷~gfrio 'oh' .6 ‰Ûª
M. Name and address of informant. ' -(.å£‰Ûª:.)'I'J:3
Section 40 \‰Û÷ ' 3' :1;
•ÂâdÌ©m mob 7W‰ÛÏ .
w/ Section 40
{Jo/MW 1' W114""
.‰Û÷ I. . ""--;‰Û÷ A): 3-"" :71: 11'"" '3‰Ûª4' 1': .31..--1'0 .7;
N. Any background oti th‰Ûªe Lnfomant that may‰ÛÓ[be volonteerec113‰ÛÓ s ‰ÛÏ1‰ÛÏde U 111.11:
LIIOQVQ N} 15 TM 5% moi/w?) '
Ex pL/wÌ© .
. 0- W! eerimICQIIY-I 5.13 (1 123‰Û÷s?! 1.33.‰Ûù...(3 10:251.,4.‰Û÷ .ri
1‰Ûù"" \ (<1 WIN/f (MW/MW >4:- ~23åÈ. $-
' ~ Aux-s a ‰Û÷}:1-'N}%_ 37,
. t me 1‰Û÷ e t of re rt. ~ , . '
P Date and 1_ cufsifgawm. po. 53‰Ûª. 9. 03.19: man-x ma) .33."" mag}: .9
11mg; ooT‰Ûª as .
. I‰Û÷duJ‰Û÷un‰Û÷åÈ u,
"" ""to 123131335 :35: 0:5: 6????2 its. 3:3 213;: :3 314m ‰Ûù'5 'åÇ5; Elm sic-3:..."" ‰Ûª3} .gggfwn'; .{i 3'
‰Û÷ , ' ' t(5.193223. fix. 0.1;st
I"" \t‰Û÷ - \. ' ""\ \'- ‰Û÷ ~.,. . -'
. {eru åÇ111,42; ;~l‰Û÷å_å´.å_; ‰Û÷1\3\IQ {5-1-4 1-4-‰Û÷\ L , x..>d XI"") r; ‰ÛÏIf‰Ûù: \‰Û÷u\.. \'~‰ÛÏ""zj$‰Û÷.tti\\: .‰Û÷
\x...‰Û÷ \ iv ~4 ‰ÛÏ ' -- 4:
 
,f...‰ÛÓ._Tdf.:Tq..1:. ..
_I ~ 1-.","[(u'NUMBER', u'3'), (u'NUMBER', u'12'), (u'NUMBER', u'\xa7 \\'), (u'NUMBER', u'.1 1'), (u'DATE', u""' 13""), (u'DATE', u""' 71""), (u'NUMBER', u'2'), (u'PERSON', u'Movilng'), (u'NUMBER', u'_'), (u'NUMBER', u'4'), (u'NUMBER', u';-RRB-'), (u'NUMBER', u'31:11.7'), (u'NUMBER', u'8'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'\\'), (u'DATE', u'3'), (u'NUMBER', u'-1'), (u'NUMBER', u""7 `''""), (u'PERSON', u'Nearobz'), (u'TITLE', u'river'), (u'TIME', u'night'), (u'NUMBER', u'1'), (u'NUMBER', u'5-13'), (u'NUMBER', u'1'), (u'NUMBER', u'~'), (u'NUMBER', u'4'), (u'MONEY', u'_ $ :'), (u'NUMBER', u'.1110'), (u'NUMBER', u'46'), (u'NUMBER', u'2'), (u'NUMBER', u'1'), (u'NUMBER', u'7'), (u'NUMBER', u'_'), (u'NUMBER', u'.6'), (u'MISC', u'M. Name'), (u'NUMBER', u'3'), (u'NUMBER', u'40 \\'), (u'NUMBER', u'3'), (u'NUMBER', u'1'), (u'NUMBER', u'40'), (u'NUMBER', u'1'), (u'NUMBER', u'3'), (u'NUMBER', u'71'), (u'NUMBER', u'11'), (u'DATE', u""' 3 ' 4 ' 1""), (u'NUMBER', u'.31'), (u'NUMBER', u'1'), (u'NUMBER', u'0 .7'), (u'PERSON', u'Lnfomant'), (u'NUMBER', u'1'), (u'NUMBER', u'111.11'), (u'NUMBER', u'15'), (u'PERCENT', u'5 %'), (u'NUMBER', u'0'), (u'NUMBER', u'5.13'), (u'NUMBER', u'1 123'), (u'NUMBER', u'1.33'), (u'NUMBER', u'3 10:251'), (u'NUMBER', u'1'), (u'NUMBER', u'1'), (u'NUMBER', u'4'), (u'NUMBER', u'23'), (u'NUMBER', u'1'), (u'PERCENT', u'-RCB- % _ 37'), (u'NUMBER', u'1'), (u'NUMBER', u'1 _'), (u'NUMBER', u'53'), (u'NUMBER', u'9'), (u'NUMBER', u'03.19'), (u'NUMBER', u'.33'), (u'NUMBER', u'.9 11'), (u'NUMBER', u'123131335'), (u'NUMBER', u'35'), (u'NUMBER', u'0:5'), (u'NUMBER', u'6 ????'), (u'NUMBER', u'2'), (u'NUMBER', u'3:3 213'), (u'NUMBER', u'3'), (u'NUMBER', u'5'), (u'NUMBER', u'5'), (u'NUMBER', u'3'), (u'NUMBER', u'3'), (u'NUMBER', u'5.193223'), (u'NUMBER', u'0.1'), (u'NUMBER', u'111,42'), (u'NUMBER', u'1 \\ 3'), (u'NUMBER', u'5-1-4 1-4'), (u'NUMBER', u'\\'), (u'NUMBER', u'\\'), (u'MONEY', u'$ `'), (u'NUMBER', u'\\ \\'), (u'NUMBER', u'\\'), (u'NUMBER', u'4'), (u'NUMBER', u'4'), (u'NUMBER', u'.1'), (u'NUMBER', u'1')]"
DEFE-31-174_209,"Leith Victoria AAC, 28, Academy Street, Lorne, Leith, City of Edinburgh, Scotland, EH6 7EE, UK",55.9707191,-3.1695316,Monday 5 Aug 1985,"UNUSUAL OCCURRENCE lurO?)
 
1. On Monday 5 Aug 1985 Mr Section 40 GOODwORTH, CLATFORD
who farms near the AAC Centre, Middle Hallop telephoned to report some
extraordinary depressions in a field of near ripe wheat, and asked, ""What on
earth we (THE AAC) were up to now?"" I took the Aircraft Accident Investigation
Officer (AIFSO) Maj Sec•Ââon4•ÂâEME with me and went to inspect the scene.
2. The site, Grid Reference 3h6392 was a vergin, un4weather damaged, near ripe
field of wheat. We found the following:
a.' An exactly circular hole in the wheat in which the wheat had been
laid flat in a clockwise twist NO ft in diameter. (As if a plank had
-been put with one end at the centre and then swept round in a complete
circle). ~ There were one or two stalks of wheat standing which had sprung
upright again. The wheat on the edge of the circle was completely upright
. _ . and undamaged. .
b. Four separate, smaller circles approx twelve feet in diameter, exactly
similar to the larger one. These were set in a precise square, NORTH/SOUTH
and EAST/WEST, with their centres ‰ÛÏ3 paces from the centre of the large circle.
c. There were absolutely no tracks in the wheat. To have set the holes
in such a precise pattern manually would have required a tape measure or
string, and the users would have been bound to leave tracks in the wheat.
d. All but one of the holes touched onto the main furrows in the wheat,
‰Û÷and could therefore be approached from the edge of the field without leaving
tracks. However there was no way of moving from one to the other without
leaving tracks in the wheat, except by going some 200 yards to the edge of
the field, and then back down another_main furrow. One of the smaller
holes was completely isolated. ‰ÛÓ
3. Ma) seCtion 4on some polaroid photographs which are included with this
report. Mr-Sec•ÂÅor|å¢03emi professional photographer, took some 120mm colour
photographs. I subsequently took rk'Sec•Ââona•Ââm we photographed the scene from
the air. By that time some half a dozen sight‰ÛÓseers were on the scene and a track,
which had not been there when we were on the ground, had been made out to the
isolated hole.
u. ‰Û÷ Present at the initial viewing were:
Lt Col Sec•Ââor|40 AFC AAC
Maj I Section 467MB ' ‰Û÷
‰ÛùP & Section 40
Mr Section 40
And two others
None of us could offer any reasonable explanation.
Section 40
5‰Ûª Aug 8: _ u‰Û÷ I 802 Avn Stds HQ DAAC
.-....... . v. '.
. |
Pinup‰ÛÓrs‰Ûù nsb‰Û÷uw~-4u‰ÛÓw‰ÛÓ‰Û÷w‰ÛÓ.v‰ÛÓm å_ .‰ÛÓ-~‰ÛÓ‰ÛÓ-.-._.. ~,_‰Û÷,, - ._.- . .. .- åÈ. . , .. I'm‰ÛÏ~‰ÛÓ‰ÛÓtx
åÈ. .
UNUSU","[(u'NUMBER', u'1'), (u'DATE', u'Monday 5 Aug 1985'), (u'NUMBER', u'40'), (u'ORGANIZATION', u'AAC Centre'), (u'PERSON', u'Hallop'), (u'ORGANIZATION', u'AAC'), (u'DATE', u'now'), (u'CAUSE_OF_DEATH', u'Accident'), (u'TITLE', u'Maj'), (u'NUMBER', u'2'), (u'NUMBER', u'one'), (u'NUMBER', u'one'), (u'NUMBER', u'two'), (u'NUMBER', u'Four'), (u'NUMBER', u'twelve'), (u'NUMBER', u'one'), (u'NUMBER', u'3'), (u'NUMBER', u'one'), (u'NUMBER', u'one'), (u'NUMBER', u'200'), (u'NUMBER', u'One'), (u'NUMBER', u'3'), (u'NUMBER', u'4on'), (u'MONEY', u'| cents'), (u'TITLE', u'photographer'), (u'NUMBER', u'120'), (u'NUMBER', u'dozen'), (u'DATE', u'Present'), (u'TITLE', u'Lt'), (u'NUMBER', u'| 40'), (u'TITLE', u'Maj'), (u'NUMBER', u'467 MB'), (u'NUMBER', u'40'), (u'NUMBER', u'40'), (u'NUMBER', u'two'), (u'NUMBER', u'40 5'), (u'DATE', u'Aug 8'), (u'NUMBER', u'_'), (u'NUMBER', u'802'), (u'NUMBER', u'-4'), (u'NUMBER', u'_'), (u'PERSON', u'UNUSU')]"
DEFE-31-174_235,,,,,"JKKV
1;.
.6/x‰Ûª13\w* 11hix w:
1"",}
HUUW[HE wrvaimx Sf‰ÛÏ
F•ÂÅ•ÂÅ•Ââ LAVCCMfL
TU HUPUK A)!
U N L 1 •Ââ } U ' ' . V A
Si? 5&5
(DUE 5‰Ûª‰ÛÏ : .. (Hit-Cl‰ÛÏ? . in.‰ÛÏ ' '\ W l
A"" w•ÂÅubi•ÂÅ ‰ÛªICLhI 3 1w: L} H•Ââi•Ââ
8.. ‰ÛÏI. w‰Û÷iii H ‰Û÷rv'H‰Û÷v‰Û÷lizh-‰Û÷f .4215 } nil: {H
LI. $11.4 "" ' Il•Ââlf, :f} :11
. ‰Û÷
 
t.e
1
 
‰Û÷Y
,V
 
. KNUNH
aviww•Ââxhu BhWIL‰ÛªHi : 2rv
H‰ÛÏ f'ItÌ©riH!~L'Lr~:~'.)
‰Ûù 1m•ÂÅ 5x;
K7. HI)‰Û÷: LNCMN
L .. e-' lb?‰ÛÏ
 
‰ÛÏA•ÂÅt Q HBD•ÂÅlU $01 UH‰ÛÏL
4‰Ûù n[L
'2"" VJiSS-L Få_x)å£irå£:3
F""d Q97•Ââf•Ââ•ÂÅ02
inir•Ââi
1 Sec \ DJ 3
L 038(k)
L Uh uH/mnw
l .
if]
 
US?‰Ûù
 
HIHHiiX
' V
H‰ÛÏ? I i:
m:
.åÈ y
. e
DU
L II (AMT?)
‰Û÷ ‰Û÷ #2; er.åÈ","[(u'ORGANIZATION', u'JKKV 1'), (u'NUMBER', u'.6'), (u'DATE', u""' 13 \\""), (u'NUMBER', u'1'), (u'MISC', u'F\ufb01\ufb01\ufb02 LAVCCMfL TU HUPUK A'), (u'NUMBER', u'1'), (u'NUMBER', u'5'), (u'NUMBER', u'5'), (u'NUMBER', u""5 '``""), (u'NUMBER', u'\\'), (u'NUMBER', u'3'), (u'NUMBER', u'8'), (u'NUMBER', u'.4215'), (u'MONEY', u'$ 11.4'), (u'NUMBER', u'11'), (u'NUMBER', u'1'), (u'STATE_OR_PROVINCE', u'HI'), (u'MONEY', u'$ 01'), (u'NUMBER', u'4'), (u'NUMBER', u'2'), (u'NUMBER', u'\xa7'), (u'NUMBER', u'3'), (u'DURATION', u'1 Sec \\ DJ 3'), (u'NUMBER', u'038'), (u'COUNTRY', u'US'), (u'MONEY', u'# 2')]"
DEFE-31-174_221,,,,,"nmrooooooo
.....
MTEEF .‰Û÷
 
VII 1531' I
I
IIJ‰Û÷I
I
ul
 
oooooo,•Ââ.å_o#
.1. W _ I
 
 
 
nm","[(u'DATE', u'1531'), (u'MONEY', u'# .1'), (u'NUMBER', u'_')]"
DEFE-31-174_237,,,,,".‰ÛÏ""4 '
.mr
 
 
 
2-:LL.:.\L (La-1f L16? .49.). in... 888 .W/R
.sanLLLLL-L. Ì© . . iLnaT .. ../
-33... 1.32.-..- L. Ì©... L..... _
L3 ‰âÂ_.å_3 333- ._ .. .333 .32? . .
33 L-s-Ll-..-.-... 3H2? . .. . .._-._-.Uw-$/fs W..- 37% L..-,5...
KL? åÇ.a‰ÛÓlL 1.ng . LL. 16:ng LLS ‰ÛÏVJ-Hi MSW; 3?
3-4504... L.. L....LJju . (5?. 15% .. 5 1L . . . . . .... M
$1.53 L..-åÇ3% L W L2. . n). .1.
$3333 L..-33 •Ââ .6 m L... _. . .
‰ÛÏLL33 L13 6* n L). L..)...LHHLJ . rÌ©z. Q) .45 53 11 .53. EM
4:14:4u::.2v.1:.-....)151|.::1.LH I). 114-: I 1. . . L . . . . x .
 
 
 
 
 
 
 
 
 
 
 
.‰ÛÏ","[(u'NUMBER', u'4'), (u'NUMBER', u'2'), (u'NUMBER', u'.49'), (u'NUMBER', u'888'), (u'NUMBER', u'-33'), (u'NUMBER', u'1.32'), (u'NUMBER', u'_'), (u'MONEY', u'$ _'), (u'NUMBER', u'3 333'), (u'NUMBER', u'.333 .32'), (u'NUMBER', u'33'), (u'MONEY', u'$ /'), (u'PERCENT', u'37 %'), (u'NUMBER', u'-,5'), (u'NUMBER', u'1'), (u'NUMBER', u'16'), (u'NUMBER', u'3'), (u'NUMBER', u'3-4504'), (u'NUMBER', u'5'), (u'PERCENT', u'15 %'), (u'NUMBER', u'5'), (u'MONEY', u'$ 1.53'), (u'PERCENT', u'3 %'), (u'NUMBER', u'.1'), (u'MONEY', u'$ 3333'), (u'NUMBER', u'.6'), (u'NUMBER', u'6'), (u'NUMBER', u'.45 53 11 .53'), (u'TIME', u'4:14:4'), (u'NUMBER', u'.2'), (u'NUMBER', u'1'), (u'NUMBER', u'151'), (u'NUMBER', u'1'), (u'NUMBER', u'114'), (u'NUMBER', u'1')]"
DEFE-31-174_223,,,,29-Sep-85,"To whOm reported (Police,
military, press etc)
NOD Air Force Operations
 
Name & Address of Informant
I‰Û÷lr Section 40
Highbury London N5.
 
Background of Informant that
may be volunteered
Employed bySeC•Ââon4O
Sec•Ââon40 as a Lab Tech.
Physic Dept.
if
 
Other Witnesses
Sec•Ââon40
Kornsey, London
 
Date, Time of Receipt
29 Sep 85 1830A his..
 
Any Unusual Meteorological
Conditions
No
 
Remarks
 
 
 
'Date. ig•ÂÅgngg;
Copies to:
Sec(AS)2
AEW/Gå£åÈ~ ,
DI 55 1/
File AF Ops/2/S/1
1.‰Û÷
Seo•Ââon40
Squadron Leader
Duty Operations Officer
.AF Ops
 
 
 
 
To","[(u'NUMBER', u'40'), (u'CITY', u'London'), (u'DATE', u'29 Sep 85'), (u'MISC', u'Unusual Meteorological Conditions No Remarks ` Date'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55 1'), (u'NUMBER', u'1 1'), (u'TITLE', u'Leader')]"
DEFE-31-174_182,,,,,".... .
 
 
L. To whom reported (Police,
military, press etc)
 
M. Name & Address of Informant
 
 
I
:N. Background of Informant that Housewife
} may be volunteered
D
I
 
 
 
 
.0_ Other Witnesses Husband and neighbours
P. Date, Time of Receipt 2418502 Oct 85
0. Any Unusual Meteorological N'l
Conditions 1
I l k .
R Remar 5 N11 .
 
 
 
 
 
Sq adron Leader
- Duty Operations Officer
Date..2.‰Û÷f.9??.å_?...... . AF Ops
Copies to:
Sec(AS)2
AEW/GE
DI 55
File AF Ops/2/5/1
 
 
 
..","[(u'TITLE', u'Housewife'), (u'NUMBER', u'.0 _'), (u'NUMBER', u'2418502 Oct 85 0'), (u'NUMBER', u'1'), (u'PERSON', u'Remar 5'), (u'TITLE', u'Leader'), (u'NUMBER', u'.2'), (u'NUMBER', u'9'), (u'DURATION', u'Sec'), (u'STATE_OR_PROVINCE', u'AS'), (u'NUMBER', u'2'), (u'NUMBER', u'55'), (u'NUMBER', u'1')]"
DEFE-31-174_196,,,,,",._.__‰ÛÏ __..A.‰Û÷..-_-_'-‰ÛÓ-‰ÛÓ ' ‰Û÷ ' ..
‰Ûùan; ; 1‰Û÷-""‰ÛÏ‰Ûª+‰Ûª<""‰Û÷i ' >510 ' Ar ‰ÛÏ"" ‰ÛùHwy
_ _ , 0.-.. M•ÂÅww - --‰ÛÓ.-‰ÛÓ. .~‰ÛÓ‰ÛÓ.‰ÛÓ‰ÛÏ.._..--
S)A HVPHH
 
.._...-,_ ~ .~...._..-~-
SKOILODKZELI IHLSICQH
.m-w-å¢‰ÛÓ~‰ÛÓ~"" .-. ‰Ûª1‰Ûª... .u‰ÛÓ ---J
 
 
<9 Ia <E‰ÛÓd
M M
39 IO
 
 
 
‰ÛÓ-.‰ÛÓ..,
 
 
L9 Ia
03' m
_.
 
 
M---
3.15th
.5: 2'. '31.. 3:1: 7: ..:':81
 
u-m..‰ÛÓo-.. A_.‰ÛÓ.‰ÛÓ...1
(Jå_Y)1*I åÇ03L
-‰ÛÓ _‰ÛÓ_.. ~. m...‰ÛÏ 4
(‰Ûª)‰Û÷UI qoe
u-A.åÇ-_._.-...... -A... ..... ....._. .44....- . ..‰ÛÓ‰ÛÓ..‰ÛÓ....‰ÛÓ‰ÛÓ.-~..._._. .1
mm mm .
 
 
 
 
 
 
 
 
aqua y FIBE:IUI ass 0L
~..--‰ÛÓ‰ÛÓ.‰ÛÓ.‰Û÷.- åÈ~.~‰ÛÓA._‰ÛÓ._‰ÛÓu ‰ÛÓ. åÇ‰ÛÓ
 
 
 
 
 
‰ÛÓo‰ÛÓ_.‰ÛÓ....... _-. -- ..-‰ÛÓ‰ÛÓ-
SHIdOO LLVuTQOS åÇAVE CKIETLU SEESSHHGJV
O
 
•ÂÅv-_.
I : pomaom ss‰Û÷ydoo JO ‰Û÷
‰ÛÏ-
 
3 '0‰ÛÏ egg
jm•ÂÅq•ÂÅ‰ÛÓ pomoox ma
,//7 = '0M I'l•ÂÅib
XUHCLfHY •ÂÅg ‰Û÷u
_-.‰ÛÓ‰ÛÓ-o . ‰Û÷.-‰ÛÓ
dITS kuh l-L lf‰Ûª","[(u'NUMBER', u'-_-'), (u'NUMBER', u'1'), (u'NUMBER', u""``'""), (u'NUMBER', u'510'), (u'NUMBER', u'0'), (u'NUMBER', u'_'), (u'NUMBER', u'_'), (u'PERSON', u'SKOILODKZELI IHLSICQH'), (u'NUMBER', u'~'), (u'NUMBER', u'~'), (u'NUMBER', u'1'), (u'NUMBER', u'9'), (u'NUMBER', u'39'), (u'NUMBER', u'03'), (u'NUMBER', u'3.15'), (u'NUMBER', u'.5'), (u'NUMBER', u'2'), (u'NUMBER', u'31'), (u'NUMBER', u'3:1'), (u'NUMBER', u'7'), (u'NUMBER', u'81'), (u'NUMBER', u'1'), (u'NUMBER', u'\xa7'), (u'NUMBER', u'1'), (u'NUMBER', u'_'), (u'NUMBER', u'_'), (u'NUMBER', u'4'), (u'NUMBER', u'_'), (u'NUMBER', u'.44'), (u'NUMBER', u'_'), (u'NUMBER', u'.1'), (u'NUMBER', u'_'), (u'DATE', u'3'), (u'NUMBER', u'0'), (u'NUMBER', u'7')]"
